Time: 4/16/2014 6:00:00 AM,DataID: 9937,Row: 1466,Col: 17,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/16/2014 6:00:00 AM,DataID: 9937,Row: 1466,Col: 25,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/16/2014 6:00:00 AM,DataID: 9937,Row: 1466,Col: 27,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/16/2014 6:00:00 AM,DataID: 9937,Row: 1466,Col: 33,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/16/2014 6:00:00 AM,DataID: 9937,Row: 1466,Col: 37,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/16/2014 6:00:00 AM,DataID: 9937,Row: 1466,Col: 49,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/16/2014 6:00:00 AM,DataID: 9937,Row: 1466,Col: 57,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/17/2014 6:00:00 AM,DataID: 9937,Row: 1562,Col: 4,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/17/2014 6:00:00 AM,DataID: 9937,Row: 1562,Col: 17,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/17/2014 6:00:00 AM,DataID: 9937,Row: 1562,Col: 25,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/17/2014 6:00:00 AM,DataID: 9937,Row: 1562,Col: 27,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/17/2014 6:00:00 AM,DataID: 9937,Row: 1562,Col: 33,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/17/2014 6:00:00 AM,DataID: 9937,Row: 1562,Col: 37,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/17/2014 6:00:00 AM,DataID: 9937,Row: 1562,Col: 49,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/17/2014 6:00:00 AM,DataID: 9937,Row: 1562,Col: 57,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/18/2014 6:00:00 AM,DataID: 9937,Row: 1658,Col: 4,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/18/2014 6:00:00 AM,DataID: 9937,Row: 1658,Col: 17,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/18/2014 6:00:00 AM,DataID: 9937,Row: 1658,Col: 25,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/18/2014 6:00:00 AM,DataID: 9937,Row: 1658,Col: 27,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/18/2014 6:00:00 AM,DataID: 9937,Row: 1658,Col: 33,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/18/2014 6:00:00 AM,DataID: 9937,Row: 1658,Col: 37,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/18/2014 6:00:00 AM,DataID: 9937,Row: 1658,Col: 49,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/18/2014 6:00:00 AM,DataID: 9937,Row: 1658,Col: 57,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/19/2014,DataID: 9937,Row: 1730,Col: 4,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/19/2014,DataID: 9937,Row: 1730,Col: 17,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/19/2014,DataID: 9937,Row: 1730,Col: 25,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/19/2014,DataID: 9937,Row: 1730,Col: 27,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/19/2014,DataID: 9937,Row: 1730,Col: 33,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/19/2014,DataID: 9937,Row: 1730,Col: 37,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/19/2014,DataID: 9937,Row: 1730,Col: 49,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/19/2014,DataID: 9937,Row: 1730,Col: 57,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/21/2014,DataID: 9937,Row: 1922,Col: 4,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/21/2014,DataID: 9937,Row: 1922,Col: 17,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/21/2014,DataID: 9937,Row: 1922,Col: 25,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/21/2014,DataID: 9937,Row: 1922,Col: 27,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/21/2014,DataID: 9937,Row: 1922,Col: 33,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/21/2014,DataID: 9937,Row: 1922,Col: 37,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/21/2014,DataID: 9937,Row: 1922,Col: 49,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/21/2014,DataID: 9937,Row: 1922,Col: 57,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/22/2014 6:00:00 AM,DataID: 9937,Row: 2042,Col: 4,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/22/2014 6:00:00 AM,DataID: 9937,Row: 2042,Col: 17,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/22/2014 6:00:00 AM,DataID: 9937,Row: 2042,Col: 25,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/22/2014 6:00:00 AM,DataID: 9937,Row: 2042,Col: 27,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/22/2014 6:00:00 AM,DataID: 9937,Row: 2042,Col: 33,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/22/2014 6:00:00 AM,DataID: 9937,Row: 2042,Col: 37,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/22/2014 6:00:00 AM,DataID: 9937,Row: 2042,Col: 49,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/22/2014 6:00:00 AM,DataID: 9937,Row: 2042,Col: 57,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/24/2014,DataID: 9937,Row: 2210,Col: 4,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/24/2014,DataID: 9937,Row: 2210,Col: 17,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/24/2014,DataID: 9937,Row: 2210,Col: 25,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/24/2014,DataID: 9937,Row: 2210,Col: 27,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
